one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
one,,,,1,0,False,True,A
